GeoBg2010,_NAME_,_LABEL_,births_age_group_1,agegroup_1,agegroup_2,agegroup_3,agegroup_4
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,2,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,3,0
"DC Tract 78.03, block group 1",Births_total,Total births,31,0,0,0,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,2,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,1,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,2,2
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 2",Births_total,Total births,12,0,0,2,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,1,1
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 3",Births_total,Total births,12,0,0,0,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,0,0,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,0,1,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,2,2,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,2,5,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,0,0,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,0,1,0
"DC Tract 78.03, block group 4",Births_total,Total births,26,0,0,7,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,2
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,1,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,1,0,0
"DC Tract 78.04, block group 1",Births_total,Total births,24,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,2,1
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,2,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,1,1,0
"DC Tract 78.04, block group 2",Births_total,Total births,23,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,1,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,1,2,3,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,1,1
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,3,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,1,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.04, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,6,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,2,5,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,2,1,2,1
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,1,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,1
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,0,0
"DC Tract 78.06, block group 1",Births_total,Total births,32,0,0,1,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,2,1
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,4,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,1
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,1,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,1,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,2,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,1,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.06, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,1,0,3,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,2,3,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,2,2,2
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,0,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,0,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,0,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,0,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,0,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,1,0
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,1,1
"DC Tract 78.07, block group 2",Births_total,Total births,27,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,2,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,2,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,1,1
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,1,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 78.08, block group 1",Births_total,Total births,48,0,0,2,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,2,4,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,2,0,3,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,2,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,1,1
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 2",Births_total,Total births,25,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,1,0,3,1
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,1,1
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,1,1,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,1,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.08, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,1,1,8,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,5,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,4,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,4,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,2,0
"DC Tract 78.09, block group 1",Births_total,Total births,35,0,0,2,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,2,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,1,0,1,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,1,5,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,2,1,7,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,1,1
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,7,0
"DC Tract 78.09, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 79.01, block group 1",Births_total,Total births,17,0,0,5,0
"DC Tract 79.01, block group 1",Births_total,Total births,17,0,0,0,0
"DC Tract 79.01, block group 1",Births_total,Total births,17,0,0,5,0
"DC Tract 79.01, block group 1",Births_total,Total births,17,0,0,0,0
"DC Tract 79.01, block group 1",Births_total,Total births,17,0,0,12,0
"DC Tract 79.01, block group 1",Births_total,Total births,17,0,0,12,0
"DC Tract 79.01, block group 2",Births_total,Total births,23,1,0,31,1
"DC Tract 79.01, block group 2",Births_total,Total births,23,3,0,13,0
"DC Tract 79.01, block group 2",Births_total,Total births,23,0,0,4,0
"DC Tract 79.01, block group 2",Births_total,Total births,23,0,1,9,0
"DC Tract 79.01, block group 2",Births_total,Total births,23,3,0,21,1
"DC Tract 79.01, block group 2",Births_total,Total births,23,2,1,30,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,0,0,1,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,3,4,21,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,0,1,19,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,4,1,24,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,1,0,17,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,1,0,37,0
"DC Tract 79.01, block group 3",Births_total,Total births,21,1,4,33,0
"DC Tract 79.01, block group 4",Births_total,Total births,18,1,0,8,0
"DC Tract 79.01, block group 4",Births_total,Total births,18,0,0,6,1
"DC Tract 79.01, block group 4",Births_total,Total births,18,0,0,5,0
"DC Tract 79.01, block group 4",Births_total,Total births,18,0,0,14,0
"DC Tract 79.01, block group 4",Births_total,Total births,18,0,0,14,0
"DC Tract 79.01, block group 4",Births_total,Total births,18,1,0,15,1
